Çok küçükken bir tanıdığımın sakızın içine kürdanlar yerleştirerek bana vermesi beni çok şaşırtması.,Süpriz
İstediğim okulu kazandığımda.,Mutlu
Gece korku hikayeleri anlatılması.,Korku
Özel eşyalarımın karıştırılması.,Sinirli
Yanlış anlaşılmak.,Üzüntü
Fatma Saygını Lisesini kazanmak.,Mutlu
Kısa bir süre için kaybolmak.,Korku
Sınavdan düşün not almak.,Üzüntü
Serviste birinin kusması.,İğrenç
Sınavdan yüksek not beklerken düşük not almak.,Süpriz
Lunapark'a gittiğim zamanlar en mutlu olduğum zamanlardır.,Mutlu
Bir fare gördüğümde çok korkarım.,Korku
Birinin bana yalan söylediğini anladığımda çok öfkelenirim.,Sinirli
Yakın bir arkadaşım öldüğünde çok üzülmüştüm.,Üzüntü
Argo konuşan insanlardan.,İğrenç
Liseyi kazandığımda çok şaşırmıştım.,Süpriz
Liseyi tutturduğum zaman çok mutlu olmuştum.,Mutlu
Bir kere köpek kovalamıştı.,Korku
Arkadaşlarım eşyalarımı karıştırdığında sinir olurum.,Sinirli
Babam kaza yaptığında çok üzülmüştüm.,Üzüntü
Tebeşir sesinden.,İğrenç
Sınavda kötü not alacağımı sanmıştım ama iyi not almıştım.,Süpriz
Başarılı olmak ve sevdiğim insanlar ile olmak.,Mutlu
Sözlü sınavlar ve yazılı sınavlarda başarısız olmak.,Korku
"Rahatsız edici, dikkat dağıtıcı davranışların bana yapılması. Haksızlık yapılması. Kaba davranışlar.",Sinirli
Ayrımcılık.,Üzüntü
Tebeşir sesi ve birinin kusması.,İğrenç
İnsanların beklemediğim davranışlar sergilemesi.,Süpriz
Teog sınavından beklediğim notu almam.,Mutlu
Bisiklet sürerken köpekler beni kovalamıştı.,Korku
Arkadaşlarımla konuşurken benimle dalga geçildiği zamanlar.,Üzüntü
Hastanelerin kokusu.,İğrenç
100 beklerken 92 almam.,Süpriz
Sınavdan yüksek not almak.,Mutlu
Nereye gideceğimi bilememek.,Korku
Birisi hakkımda yanlış bir şey söylediğinde.,Sinirli
Sınavdan düşük not alınca.,Üzüntü
Yumurtanın beyazını görmek.,İğrenç
Sınavdan beklediğim notu alamayınca.,Süpriz
Fatma Saydın Lisesini kazanmak.,Mutlu
Karşımda trafik kazası yaşanmıştı.,Korku
Beni gıcık eden hareketler yapıp gülen insanlardan.,Sinirli
Ailemden birine bir şey olduğunda.,Üzüntü
Arkadaşımın peçeteyi ağzında çiğneyip çöpe atması.,İğrenç
Bir arkadaşımla beklemediğim bir yerde karşılaşınca.,Süpriz
Yaz tatili başladığında 10 aydır görmediğim arkadaşımı görünce mutlu oluyorum.,Mutlu
Arkadaşımla yürürken köpek kovalamıştı.,Korku
Kardeşimle her kavga edişimde.,Sinirli
Annem açık kalp ameliyatı olduğunda üzülmüştüm.,Üzüntü
Boynuma örümcek tırmanmıştı.,İğrenç
Lise naklim tutmadığında çok şaşırmıştım.,Süpriz
Almanya'ya gidip uzun zaman sonra teyzem ve kuzenimi görünce çok mutlu olmuştum.,Mutlu
Ninemlerde kalınca gece hırsızla karşılaşınca korkmuştum.,Korku
Ortaokulda hakkım yendiğinde çok öfkelenmiştim.,Sinirli
Dedem vefat ettiğinde çok üzülmüştüm.,Üzüntü
Sokakta ezilmiş fare ölüsü gördüğümde.,İğrenç
Teyzem sürpriz yapıp Yunanistan'dan gelince çok şaşırmıştım.,Süpriz
Teog puanımı duyunca çok sevindim ve çok mutlu oldum.,Mutlu
Arabayla kaza yapınca çok korkmuştum.,Korku
Bana çok yakın olmayan kişilerin bana çok yakınmış gibi espriler yapması.,Sinirli
Dersten başarısız olmam.,Üzüntü
Yediğim bir yemeğin temiz olmaması.,İğrenç
Türkçe'den ve ingilizce'den beklemediğim soruları yanlış yapınca çok şaşırmıştım.,Süpriz
Sevdiklerim ile beraber olunca.,Mutlu
Günah işlediğim zaman Allah'ın gazabından korkarım.,Korku
Maç yaparken bana pas atılmaması.,Sinirli
Sevdiğim bir insanın beni terk etmesi.,Üzüntü
Pek bir şeyden tiksinmem.,İğrenç
"""NBA"" finallerini ""Spurs'un"" kazanması.",Süpriz
kardeşimin doğduğu gün,Mutlu
korku filmi izledikten sonra yatarken,Korku
dedem öldüğünde,Üzüntü
biri kusunca,İğrenç
tatile gittiğimde mutlu hissetmiştim.,Mutlu
birisi bana itiraf attığında öfkelenmiştim.,Sinirli
yurtta kalmaya başlayıp annemden ayrıldığımda üzülmüştüm.,Üzüntü
hayvan bağırsağından tiksinirim.,İğrenç
düşük beklediğim bir sınavdan yüksek alırsam şaşırırım.,Süpriz
yaz tatili başladı.,Mutlu
küçükken beni köpek kovalamıştı.,Korku
küçükken biri oyuncağımı çalmıştı.,Sinirli
yaz tatili bitti.,Üzüntü
kafama kuş pislemişti.,İğrenç
Müzik dinlerken veya sevdiğim bir işi yaparken .Yaptığım iş takdir edildiğinde ve hiç beklemediğim sınavdan yüksek not alınca.,Mutlu
"İnsan içinde rezil olmak, örümceklerle ve kuduz köpekle karşılaşmak ve başarısızlık.",Korku
Yapılan her hakaret. Saçma el kol hareketleri ve beyin ağrıtacak gürültü.,Sinirli
"Herhangi bir başarısızlık , sevdiğim insanların başına bir şey gelmesi.",Üzüntü
Bir insanın kendisini çok büyük görerek diğer insanları küçük görmesi.,İğrenç
Beklenmedik bir zamanda yapılan bir hareket. Mesela sürpriz bir hediye.,Süpriz
Yeni okulumda bana benzeyen biri ile tanışınca çok mutlu olmuştum.,Mutlu
Daha yeni girdiğim bir ortamda konuşmaktan korkarım.,Korku
Kantinde sıram alındığında öfkeleniyorum.,Sinirli
İstediğim lise olmayınca üzüldüm.,Üzüntü
Çevremdeki herhangi birinin küfür ettiğini duyunca tiksiniyorum.,İğrenç
Minibüslerin bu kadar kalabalık olduğunu gördüğümde şaşırmıştım.,Süpriz
Fatma Saygını kazandığımda.,Mutlu
Dişçiden.,Korku
Biri dalga geçince.,Sinirli
Fiziksel özelliklerimle dalga geçildiğinde.,Üzüntü
Biri burnunu karıştırdığında.,İğrenç
Lisede 1.50 cm. boyunda birini görünce şaşırmıştım.,Süpriz
Fatma Saygını kazandığımda.,Mutlu
Kuzenimin beni korkuttuğu zamanlar.,Korku
Arkadaşımın telefonumu karıştırması.,Sinirli
Sınavın kötü geçmesi.,Üzüntü
Birinin kusmasından.,İğrenç
Sınavdan 100 beklerken 80 aldım.,Süpriz
Babamın bana telefon hediye etmesi. Okulun ilk günü arkadaşlarımı görmek.,Mutlu
Sevdiklerimi kaybetmek.,Korku
Yapılan haksızlıklar.,Sinirli
Arkadaşım tayin nedeniyle Antalya'ya gitmişti.,Üzüntü
Ortaokulda sınıf arkadaşım rahatsızlandığında istifra etmişti ve o  zaman tiksindim.,İğrenç
Yüksek beklediğim sınavdan düşük almam.,Süpriz
Üniversite sınavını kazanacağım zaman.,Mutlu
Telefonumu kaybettiğimi sandığım zaman.,Korku
Birisinin benim hakkımda ileri geri konuşması.,Sinirli
Değer verdiğim birine kötü bir şey olması.,Üzüntü
Otobüste bulunan bir çocuk kustuğunda tiksinmiştim.,İğrenç
Sürpriz doğum günü kutlamaları.,Süpriz
Fatma Saygına yerleştiğimde.,Mutlu
Ortaokulda köpek kovalamıştı.,Korku
Kardeşim ödevimin üzerine resim çizmişti.,Sinirli
2009 da babaannem öldüğünde.,Üzüntü
Kurbanlık almaya gittiğimizde gübre kokusundan tiksinmiştim.,İğrenç
Teog dan ingilizce'yi full beklerken 2 yanlış çıkarmıştım.,Süpriz
İstediğim liseyi kazandığımda.,Mutlu
Kavga durumlarında.,Korku
Haksızlık yapıldığı durumlarda.,Sinirli
Dershane sınavından düşük not almıştım.,Üzüntü
Yemek yerken konuşan insanlardan.,İğrenç
Bir sınavdan yüksek almayı bekliyordum fakat düşük bir puan almıştım.,Süpriz
Güzel bir lise kazandığım zaman.,Mutlu
Ameliyat olduğumda korkmuştum.,Korku
Birisinin beni gıcık etmesi.,Sinirli
Fenerbahçe'nin yenilmesi.,Üzüntü
Yolda ölü bir hayvan gördüğüm zaman.,İğrenç
Molde'ye yenilmemiz.,Süpriz
Fatma Saygın A.L. kazandığımda mutlu olmuştum.,Mutlu
Korku filmi izlediğimde etkisinde kalıp uyuyamamıştım.,Korku
Kantinde önüme geçen çocuğa sinirlenmiştim.,Sinirli
Annem ile eve geç gittiğimde ettiğimiz kavgadan dolayı.,Üzüntü
Otobüste burununu karıştıran adamı görünce tiksinmiştim.,İğrenç
Düşük beklediğim bir sınavdan 100 alınca şaşırmıştım.,Süpriz
Fenerbahçe'nin maç kazanması.,Mutlu
Sinemada izlediğim filmdeki korkunç sahneler.,Korku
Ders çalışırken kardeşimin beni rahatsız etmesi.,Sinirli
Dedemin ölüm haberini aldığım an.,Üzüntü
Gittiğimiz otelin bahçesinde kurbağa gördüğümde.,İğrenç
Okuduğum bir romanda katilin ummadığım birisi çıktığında şaşırmıştım.,Süpriz
Ailemle ve arkadaşlarımla geçirdiğim zamanlar.,Mutlu
Sokakta kedilerin yakınıma gelmesi.,Korku
Bana yalan söylendiğinde.,Sinirli
Sınavda başarısız olduğumda.,Üzüntü
Böcek görmek.,İğrenç
Odamdaki bir türlü bulamadığım bir eşyamı annemin 10 sn. de bulmasına şaşırmıştım.,Süpriz
Başarılı olmak.,Mutlu
Düşük not.,Korku
Başkaları tarafından umursanmadığımda.,Sinirli
Sevdiklerimi kaybetmek.,Üzüntü
Tebeşir sesi.,İğrenç
Düşük beklediğim sınavdan yüksek aldığımda şaşırmıştım.,Süpriz
Bir olayın iyi sonuçlanması.,Mutlu
Birisi önüme aniden çıkınca.,Korku
Bir olaya sinir olursam.,Sinirli
Birine üzüntüsü.,Üzüntü
Tahtaya yazı yazıldığında.,İğrenç
Bir konuda beklediğim sonuç gelmediğinde.,Süpriz
Galatasaray'ın Şampiyon olup 4. yıldızı takması.,Mutlu
Bir köpek cadde boyunca beni kovaladığında çok korkmuştum.,Korku
Ortaokuldaki turnuvalarda sınıfımıza haksızlık yapıldığında çok öfkelenmiştim.,Sinirli
Annem felç geçirdiğinde çok üzülmüştüm.,Üzüntü
Yolda yürürken yere tüküren insanları görünce tiksinirim.,İğrenç
Çok düşük beklediğim bir sınavdan çok yüksek alınca çok şaşırmıştım.,Süpriz
Sınavdan hiç beklemediğim bir dersten 100 alınca mutlu olmuştum.,Mutlu
"Karanlıktan, korku filmlerinden ve sınavdan düşük almaktan.",Korku
Yalan söylendiğinde bir de oyunda canlar bitince.,Sinirli
Evde yemek kalmayınca ve sınavdan 85'in altında aldığımda.,Üzüntü
"Saç teli, kusmuk , sümük ve balgam.",İğrenç
Doğum günümde telefon gelince çok şaşırmıştım.,Süpriz
Sınavlarda yüksek not aldığımda.,Mutlu
Depremlerden.,Korku
Engelli yola park edenlere çok öfkelenirim.,Sinirli
Türkiye'nin eğitim sistemindeki gidişatına üzülüyorum.,Üzüntü
Hava kirliliğinden ve fabrika atıklarının denize atılmasından.,İğrenç
Koskoca Türkiye'de elektriklerin kesilmesine çok şaşırmıştım.,Süpriz
İstediğim an yatıp dinlendiğim zaman.,Mutlu
Gece metroya bindiğim zaman.,Korku
Sevdiğim çocuğun başka biri ile eğlendiğini görmek.,Sinirli
Arkadaşımın benim ona verdiğim değeri bana vermediğini anladığım zaman.,Üzüntü
Dolmuşda biri kusunca.,İğrenç
Tabletimin çantamda kırıldığını gördüğümde.,Süpriz
Okulla Avrupa turuna çıktığımızda.,Mutlu
Küçükken evde tek başıma kalmıştım.,Korku
Ortaokulda bir çocuk anneme küfür etmişti.,Sinirli
teog'dan çıkınca.,Üzüntü
İlkokulda bir çocuk altına yapmıştı.,İğrenç
Babam ile annem boşandığında.,Süpriz
Yarışmayı kazandığımda.,Mutlu
Kötü bir şey gördüm.,Korku
Benimle ilgili dalga geçildiğinde.,Sinirli
Arkadaşımın kötü liseye gitmesine.,Üzüntü
Soğumuş yumurta.,İğrenç
Sabri Sarıoğlu'nun yıllık aldığı parayı öğrenince.,Süpriz
Oyun oynamak.,Mutlu
Telefonumu bir an cebimde bulamamak ya da kırıldığını sanmak.,Korku
Kardeşimin yeni aldığım bir şeye zarar vermesi.,Sinirli
Balığım ölmüştü.,Üzüntü
İlkokulda bir arkadaşım önüme kusmuştu.,İğrenç
Bana hediye telefon alınmasına.,Süpriz
Kardeşimi ilk kez gördüğümde.,Mutlu
Baş parmağımı kestiğim zaman kopacak sanmıştım.,Korku
Arkadaşların uygunsuz hareket yapması.,Sinirli
"493,07 gibi yüksek bir puanla fen lisesine girememek.",Üzüntü
Bazı arkadaşların uygunsuz konuşması.,İğrenç
Ailemin bana ilkokuldayken sürpriz doğum günü yapması.,Süpriz
"Sevdiklerimle huzurlu yaşamak. Dondurma yemek. Aşık olmak, aşkı doyasıya yaşamak.",Mutlu
Bir anda kapı çarpınca korkarım.,Korku
Dondurmayı aldığımda daha yemeden düşmesi. İnsanların gıcıklık yapması. Bilgisayar oyunlarında öldürmem gereken yaratığı öldürememek. Bir yere gitmek için hazırlandıktan sonra kıyafetimin kirlenmesi.,Sinirli
"Annem ile babamın boşanacağını öğrendiğim zaman.
      Sevgilimle dalga geçilmesi.",Üzüntü
İnsanların ter kokuları.,İğrenç
2001'li zannettiğim bir arkadaşımın 2002'li çıkması.,Süpriz
Sevdiğim bir insana sarıldığım zaman.,Mutlu
Ani hareketler ve sesler.,Korku
Fenerbahçe'nin iyi oynadığı maçlar da kaybetmesi.,Sinirli
Çok sevdiğim bir arkadaşımla okullarımızın ayrılması.,Üzüntü
Böceklerden.,İğrenç
Fenerbahçe teknik direktörü Robin Van Persie'yi 11'de oynatması.,Süpriz
Yeni bir şey alındığında.,Mutlu
Yüksekten çok korkarım.,Korku
Kardeşime bir şey anlatırken anlamadım anlamadım demesi.,Sinirli
Sokakta yetim bir çocuk görünce.,Üzüntü
Yemek yenirken ağzının içinin gözükmesi.,İğrenç
Sevmediğim birinin benden hoşlandığını duyduğumda.,Süpriz
Örneğin bu okula gelmek. İstediğim şeyleri başarmak beni çok mutlu eder.,Mutlu
Bir gün kuzenim ile evde korku filmi izledikten sonra yatağıma giderken çok korkmuştum.,Korku
Önceki okulumda bana yapılan el şakalarına çok sinirlenmiştim.,Sinirli
Çok yakın bir arkadaşım tayin sebebi ile İstanbul'a taşınmıştı.,Üzüntü
En çok sinirlendiğim yemek yediğimde karşımdakinin uygunsuz hareketler yapması.,İğrenç
"Okulun ilk günüydü  dersin işleniş şekli, dersteki düzen ve sessizlik beni çok şaşırtmıştı.",Süpriz
Babamın bana karne hediyesi alması oldu.,Mutlu
Sabah tek başıma giderken benden büyük birinin benden para istemesi ve vermeyince beni takip etmesi oldu.,Korku
sınıfta iken arkadaşımın benimle uğraşması.,Sinirli
İngilizce sınavından 68 almam olmuştu.,Üzüntü
Arkadaşımın ayağına cam saplanmıştı.,İğrenç
Hiç beklemediğim bir sınavdan yüksek almıştım.,Süpriz
Başarılı bir üniversite kazanırsam.,Mutlu
Karanlık bir odada kilitli kaldığımda arkamdan çıtırtı sesi gelirse.,Korku
Herhangi bir konuda iftiraya uğramam beni öfkelendirir.,Sinirli
Sevdiğim ve değer verdiğim birinin vefat etmesi.,Üzüntü
Irkçı düşünceli insanlardan nefret ederim.,İğrenç
Sihirbaz gösterisi izlediğimde.,Süpriz
Ortaokuldan kurtulduğumda mutlu oldum birde evde yalnız kalınca mutlu olurum.,Mutlu
Abimin bir anda karşıma çıkmasından korkmuştum.,Korku
Yalan söylendiğinde ve küçük görüldüğümde.,Sinirli
Bir yakınımın vefatı.,Üzüntü
Saçma sapan espriler yapıldığında tiksinirim.,İğrenç
Doğum günümde hediye olarak maşa alındığında.,Süpriz
Kardeşim olduğunu öğrendiğimde çok mutlu olmuştum.,Mutlu
Karşıma aniden böcek çıkması bu karınca bile olsa korkarım.,Korku
Toplu taşıma araçlarında yaşlı ve engellilere yer verilmemesi.,Sinirli
Somada maden çalışanlarının ölümü ve onların aileleri.,Üzüntü
İnsanların yerlere tükürmesi.,İğrenç
Japon yapıştırıcısını Amerikalıların bulduğunu duyduğumda çok şaşırmıştım.,Süpriz
"""Supernatural'da"" ""lucıfer'ın"" kafesine kapatılması.",Mutlu
Telefonum yere düştüğünde bozulduğunu sanmıştım.,Korku
"""Supernatural'da"" ""Adam'ın"" kafeste kapalı kalması.",Sinirli
"""Supernatural'da"" ""Dean'nın"" cehenneme gitmesi.",Üzüntü
İnsan doğaya karşı programında çiğ kalp yenmesi.,İğrenç
Fatma Saygın Lisesini kazanmam.,Süpriz
Teog'dan 468 aldığımda çok sevinmiştim.,Mutlu
Bir kere yanlışlıkla kardeşimin kafasını kanatmıştım. O zaman bir şey olacak diye çok korkmuştum.,Korku
Bilgisayarda bir şeyler izlerken sürekli rahatsız edilmem.,Sinirli
Bir kitap okurken bir karakter ölmüştü o zaman çok üzülmüştüm.,Üzüntü
Çinlilerin çocuk yediğini duyduğumda çok tiksinmiştim.,İğrenç
Eski sınıfımda benden daha iyi olan arkadaşlarımın benden daha kötü liselere gitmesine şaşırmıştım.,Süpriz
Teog sınavından iyi bir not almam.,Mutlu
Elektriğin kesilmesi.,Korku
Kardeşimin beni rahatsız etmesi.,Sinirli
Sınavdan düşük not almam.,Üzüntü
Yılbaşı çekilişinde bana güzel bir hediye geldiğinde.,Mutlu
Okula giderken karşıma 6 büyük köpek çıktığında çok korkmuştum.,Korku
Sınıf arkadaşımın ortada bir olay yokken bana bulaşmasına çok öfkelendim.,Sinirli
"Rezil olduğumda çok üzülürüm.
      İstemediğim bir şey olduğunda.
      Daha çok üzüldüğüm şey var.",Üzüntü
Erkek arkadaşımın garip hareketlerinden dolayı ondan tiksiniyorum.,İğrenç
Düşük not almayı beklediğim bir sınavdan yüksek alınca şaşırdım.,Süpriz
Kafamı kurcalayan bir şey olduğunda mutlu olurum.,Mutlu
Duyulmasını istemediğim bir olayın öğrenilmesi.,Korku
Bana söz verilip tutulmadığında.,Sinirli
Köpeğim öldüğünde çok üzülmüştüm.,Üzüntü
"Her ortamda öne çıkmaya çalışan tipler.
      Irkçılık.",İğrenç
Çoğu olaya şaşırmama şaşırıyorum.,Süpriz
Bana 4. sınıfta masaüstü bilgisayar alınmıştı.,Mutlu
8 yaşımda kaybolmuştum.,Korku
Bir şeyi  başaramamak.,Sinirli
Anneannemin vefat etmesi.,Üzüntü
Brüksel lahanası yediğim zaman tiksinmiştim.,İğrenç
Sınavdan 60 almam.,Süpriz
Uzun bir zamandır görüşmediğim bir arkadaşımla buluşmak.,Mutlu
Daha önce gitmediğim bir ortama yalnız gitmek zorunda kalmak.,Korku
Tanımadığım bir insanın arkamdan konuşması.,Sinirli
Uzun bir zamandır beklediğim bir olayın ertelenmesi veya iptal edilmesi.,Üzüntü
Sokakta insanların tükürmesi ve yere çöp atması.,İğrenç
Uzun zamandır beklediğim bir kişiden haber almak.,Süpriz
